id,developer
1079906,Tivola
1079907,Choice of Games
1079908,Sega Games
1079908,Sega
1079910,Clouds Inc
1079910,D3 Publisher
1079913,Prekano
1079913,ENTERGRAM
1079914,FuRyu
1079915,DNB Media
1079915,Epic Fire
1079916,cerisegenius
1079919,PONOS
1079921,Game for people
1079921,Easy game
1079925,废材炼金术士
1079926,PONOS
1079929,Bandai Namco Entertainment Inc.
1079930,cerisegenius
1079932,Alain Perrin
1079933,Dan Ruscoe
1079935,Boop Studios
1079936,DVloper
1079938,Sonic Powered
1079939,Nintendo
1079940,Sometimes You
1079940,Light Road Games
1079941,David Su
1079944,NekoNyan Ltd.
1079944,Smee
1079945,HOOK
1079945,Konstructors Entertainment
1079947,Marvelous Entertainment
1079947,Marvelous
1079951,Snkl Studio
1079954,Nintendo
1079957,Hit-Point
1079960,Angry Demon Studio
1079961,Darong Studio
1079962,asire&friends
1079964,Torch60
1079965,Max Bradbury
1079966,Evil Objective
1079970,André Birnfeld
1079971,HeroCraft
1079972,Vyacheslav Shilikhin
1079973,Andrew Fortier Software
1079975,HeroCraft
1079976,EightPixelsSquare
1079977,Dinosaur Games
1079977,Gearbox Software
1079981,Illwinter Game Design
1079983,Bandai Namco Entertainment
1079985,Ubisoft Reflections
1079988,tri-Ace
1079988,Square Enix
1079989,Aiming
1079990,Colestia
1079991,Sega Interactive
1079991,Sega AM2
1079992,Lone Devil
1079992,Sonic Retro
1079993,Ebeth
1079994,Snap Finger Click
1079996,Nexon
1079996,Nat Games
1079997,Egor Magurin
1079997,Indovers Studio
1079998,UIG Entertainment
1079998,United Independent Entertainment GmbH
1080001,tri-Ace
1080001,Square Enix
1080003,Colestia
1080004,Digital Happiness
1080006,Sega Interactive
1080006,Sega AM2
1080008,RewindApp
1080009,dualryan
1080010,Thunder Devs.
1080011,Bushiroad
1080012,Paradise Project
1080012,Tamamo Studio
1080013,THQ Nordic
1080013,King Art
1080015,City Connection
1080015,Jaleco
1080021,indienova
1080021,Radio
1080022,Tower Up Studios
1080023,Twin Sails Interactive
1080023,Frima Studio
1080024,"Flying Fire, LLC"
1080026,Asmodee Digital
1080028,Xitilon
1080029,Koei Tecmo Games
1080032,City Connection
1080032,Jaleco
1080034,Blockman GO Studio
1080036,Mutant Entertainment Studios
1080037,Twin Sails Interactive
1080037,Frima Studio
1080038,Bandai Namco Entertainment
1080038,Bandai Namco Studios
1080039,Sega Games
1080039,CREATIVE ASSEMBLY
1080040,Oink Games
1080043,Bullid Games
1080044,Bethesda Softworks
1080045,The Aristocrats
1080045,Slitherine Ltd.
1080048,Plectrum Software
1080049,plastiboo
1080051,id Software
1080051,Bethesda Softworks
1080052,HAMSTER
1080052,Irem
1080053,Four Horses Limited
1080055,Bandai Namco Entertainment
1080055,"APLUS Co., Ltd."
1080057,Otomate
1080057,Idea Factory
1080059,Blitzkrieg Mod Team
1080061,White Hammer
1080063,Bandai Namco Entertainment
1080064,EtherGaming
1080069,SNK
1080069,HAMSTER
1080070,U24 Solutions
1080072,plastiboo
1080074,Four Horses Limited
1080076,HAMSTER
1080076,Irem
1080080,Oxeye Game Studio
1080080,Mojang Studios
1080081,Bohemia Interactive
1080082,Honeybee
1080086,Spike ChunSoft
1080087,Harpoon Games
1080088,Gameloft
1080089,Rejet
1080095,Falcon Development LLC
1080097,Marco Amadei
1080097,Corvostudio di Amadei Marco
1080099,Nintendo
1080099,Monolith Soft
1080100,Monolith Soft
1080100,Nintendo
1080101,Fool's Theory
1080105,Gameloft
1080109,Vetasoft
1080122,Failbetter Games
1080122,Mary Goodden
1080124,Humble Bundle
1080124,ADVECT Productions
1080129,IMGN.PRO
1080129,Fool's Theory
1080133,Robert Alvarez
1080134,Slug Disco
1080136,MUIFWEGO
1080138,dobu gabu maru
1080144,Fool's Theory
1080145,IMGN.PRO
1080145,Fool's Theory
1080148,pfail
1080151,Fabian Denter
1080154,Catalope Games
1080155,Alda Games
1080156,Monolith Soft
1080156,Nintendo
1080157,Nexon
1080159,Eteru Studio
1080160,Michael McCartney
1080163,Bravemule
1080166,Insane Code
1080166,Rainy Frog
1080168,Tangram Games
1080169,Mark Wonnacott
1080171,Boogie Knights
1080175,Thirteendays
1080176,GCREST
1080178,Taco Truck Games
1080179,Absolutist
1080183,Steven Miller
1080185,npckc
1080188,Sophie Houlden
1080189,NedoStudio
1080191,Marvelous
1080192,Fabio Cunha
1080193,Google
1080194,AQUA STYLE
1080195,Team DOTS
1080196,AQUA STYLE
1080197,ScottGames
1080197,Clickteam
1080199,Fantasy Flight Games
1080200,Ambiera e.U.
1080201,111dots Studio
1080201,Garena
1080202,Ubisoft Annecy
1080203,Mason Lindroth
1080204,Colossal Order Ltd.
1080204,Paradox Interactive
1080205,Persistant Studios
1080205,Plug In Digital
1080207,Deck13 Interactive
1080207,Focus Entertainment
1080208,Nintendo
1080208,Next Level Games
1080209,Ubisoft Annecy
1080210,Plus Zero
1080211,Koei Tecmo Games Co.
1080212,Colossal Order Ltd.
1080212,Paradox Interactive
1080216,Capcom
1080216,Capcom Vancouver
1080217,Space Backyard
1080218,SCS Software
1080220,"Oh, a Rock! Studios"
1080221,Capcom Vancouver
1080221,Capcom
1080222,Capcom
1080223,Ubisoft Annecy
1080224,EA Digital Illusions CE
1080224,Electronic Arts
1080225,Bungie
1080225,Activision Publishing
1080226,Square Enix
1080226,Titutitech
1080227,Northplay
1080228,Adam Gryu
1080229,Capcom Vancouver
1080229,Capcom
1080231,Ubisoft Entertainment
1080231,Ubisoft Montreal
1080232,Ubisoft Annecy
1080234,Deck13 Interactive
1080234,Focus Entertainment
1080235,RocketSnail Games
1080235,Screenzilla Entertainment
1080236,Mason Lindroth
1080238,Frozenbyte
1080239,Nintendo
1080240,Capcom
1080241,Nintendo
1080241,Next Level Games
1080242,Colossal Order Ltd.
1080242,Paradox Interactive
1080243,Nintendo EAD Software Development Group No.3
1080243,Nintendo
1080244,111dots Studio
1080244,Garena
1080245,Sony Interactive Entertainment
1080245,Naughty Dog
1080248,Mariaglorum
1080248,Big Fish Games
1080249,Exe Create
1080249,Kemco
1080250,Devolver Digital
1080250,Nerial
1080253,Merge Games
1080253,IV Productions
1080254,zplay
1080254,Bennett Foddy
1080255,Crazysoft Limited
1080258,Ghost_RUS Games
1080258,"Nikita ""Ghost_RUS"""
1080259,Ketchapp Games
1080259,Flashprom
1080261,Dovetail Games
1080261,Toposim
1080265,HypeTrain Digital
1080265,Ink Stains Games
1080267,Warner Bros. Interactive Entertainment
1080267,Turbine
1080270,"Disney Electronic Content, Inc."
1080270,ILMxLAB
1080271,Bohemia Interactive
1080273,Sony Interactive Entertainment
1080273,Guerrilla Games
1080274,gamigo AG
1080274,Runewaker Entertainment
1080279,EastAsiaSoft
1080279,2Awesome Studio
1080282,Jutsu Games
1080282,Games Operators
1080283,Choice of Games
1080284,Sonic Powered
1080285,アスガル騎士団
1080286,Meerkatgames
1080289,Hololabs
1080289,MERJ Media
1080291,Strawberry Dagger Studio
1080294,Aleksandar Kuzmanovic Games
1080295,Oculus Studios
1080295,Armature Studio
1080296,THQ Nordic
1080296,Grimlore Games
1080297,Primula
1080297,PROTOTYPE
1080298,PROTOTYPE
1080298,Primula
1080299,TACS Games
1080301,Kitfox Games
1080302,Z-Software
1080302,Aerosoft GmbH
1080303,Nintendo
1080304,Ruby Party
1080304,Koei Tecmo
1080305,Sega Games
1080305,Ryū Ga Gotoku Studios
1080306,EastAsiaSoft
1080306,2Awesome Studio
1080307,Bandai Namco Entertainment
1080307,Eighting
1080308,Neko Climax Studios
1080310,Grey Alien Games
1080310,Positech Games
1080311,Blizzard Entertainment
1080313,SNK
1080313,HAMSTER
1080316,Hamsters Gaming
1080319,LEVEL-5
1080321,Sega Games
1080321,Ryū Ga Gotoku Studios
1080322,Cuticle Nyan Co.
1080323,Grimlore Games
1080323,THQ Nordic
1080324,Petite Games
1080325,EastAsiaSoft
1080325,2Awesome Studio
1080326,Grey Alien Games
1080326,Positech Games
1080331,Mykhail Konokh
1080334,OirGame
1080335,Nintendo
1080337,Lev Gogol
1080339,Henteko Doujin
1080342,RewindApp
1080343,Wave Light Games Inc.
1080345,DYNAMIC PIXELS
1080345,tinyBuild
1080346,Clockwork Wolf
1080346,Barry McCabe
1080347,"Nikita ""Ghost_RUS"""
1080347,Ghost_RUS Games
1080358,RGCD.DEV Ltd
1080358,Vlambeer
1080361,Tokiiro Kaeru
1080362,Sony Interactive Entertainment
1080362,SIE Japan Studio
1080363,Magic House
1080363,Paradise Project
1080364,bemused
1080365,FireSeraphim
1080366,nadia nova
1080367,Squinky
1080368,ENAMEL SWORD
1080369,PLAYISM
1080369,Kanawo
1080370,Nebula
1080371,Peace
1080374,Diel Mormac Games
1080374,IDJ Games
1080375,Astralore
1080379,SC Jogos
1080382,Timba Games
1080382,Plug In Digital
1080383,FABA
1080384,VaragtP
1080385,Back To Basics Gaming
1080385,Hyperborean Games
1080387,Cortopia Studios
1080389,Aniplex
1080389,"Drecom Co., Ltd."
1080391,FABA
1080392,Peace
1080396,SC Jogos
1080397,Paul Boland
1080400,Quiet River
1080401,Mastiff
1080401,Teyon
1080402,KuKo
1080402,Berezka
1080404,Zen Studios
1080406,Bethesda Game Studios
1080406,Bethesda Softworks
1080410,Boneloaf
1080410,Double Fine Productions
1080411,Daybreak Game Company
1080413,Studio Wildcard
1080414,Quiet River
1080415,RocketWerkz
1080418,Funbox Media Ltd
1080418,Raylight Studios
1080419,PomelosDev
1080420,"Drecom Co., Ltd."
1080420,Square Enix
1080424,SMS Power!
1080424,Disjointed Studios
1080425,DRUNKEN APES
1080426,WayForward Technologies
1080429,Versus Evil
1080429,Fire Horse Studio
1080430,Ghost_RUS Games
1080430,"Nikita ""Ghost_RUS"""
1080431,Sony Interactive Entertainment
1080435,Gamera Interactive
1080435,SOEDESCO Publishing
1080436,SMS Power!
1080436,Disjointed Studios
1080439,Steppe Hare Studio
1080441,Capcom
1080443,Shawn Hitchcock
1080443,SKH Apps
1080444,Krome Studios
1080447,Numantian Games
1080447,BlitWorks
1080448,Going Load Studios
1080449,WalkBoy Studio
1080450,Electronic Arts
1080450,EA Digital Illusions CE
1080453,Honey Parade Games
1080453,Marvelous
1080454,SCS Software
1080456,Nicholas O'Brien
1080458,Square Enix Business Division 2
1080458,Square Enix
1080461,Machine Games
1080462,Krome Studios
1080463,Dharker Studio
1080464,Nicholas O'Brien
1080465,Displacement Studios
1080466,RED DUCK Inc.
1080469,Firefly Studios
1080472,Epic Games
1080473,"GULTI Co., Ltd."
1080473,KAYAC
1080474,Experimental Gamer Studios
1080477,Google
1080478,Bohemia Interactive
1080481,Choice of Games
1080482,SNK
1080482,HAMSTER
1080483,World-Loom
1080483,Artifex Mundi
1080484,Freebird Games
1080484,X.D. Network Inc.
1080485,Otomedou
1080485,Abracadabra
1080486,1C Entertainment
1080486,Team Fusion Simulations
1080489,Titmouse
1080490,Iggymob
1080490,Red Entertainment
1080492,Cosmito Games
1080493,Devolver Digital
1080493,Dodge Roll
1080494,Marvelous
1080496,Takuyo
1080497,1C Entertainment
1080497,Team Fusion Simulations
1080499,PlayWay S.A.
1080499,Console Labs S.A.
1080500,AWESOME INDUSTRIES SP Z O O
1080500,Awesome Industries
1080501,Atooi
1080504,Google
1080506,MachineGames
1080506,Bethesda Softworks
1080507,Green-eyed Taxi
1080507,Narko Games
1080508,Ambition
1080509,Orch Star Studios
1080510,Fiveamp
1080511,World-Loom
1080511,Artifex Mundi
1080513,Diablohead
1080515,Bandai Namco Entertainment Europe
1080515,Media.Vision
1080516,Nemega
1080523,Shaman Games Studio
1080523,Big Fish Games
1080524,Mattrified Games
1080525,Bae Team
1080525,Bossa Studios
1080529,Mad Head Games
1080529,Big Fish Games
1080532,Kool Brands
1080532,retro-bit
1080533,retro-bit
1080533,Data East
1080535,Black Train
1080536,Lawra Suits Clark
1080536,Independent
1080537,Stegalosaurus Game Development
1080538,Qcplay
1080539,Mattrified Games
1080541,Alice & Smith
1080546,Jaleco
1080546,retro-bit
1080551,"World Entertainment Studios, LLC"
1080551,McLeodGaming Inc.
1080553,"Orbus Online, LLC"
1080556,Curve Digital
1080556,Runner Duck
1080559,Draconus Entertainment Ltd
1080560,JP LeBreton
1080561,The Void
1080561,ILMxLAB
1080563,Triniti Interactive Studios
1080564,averageavacado
1080565,Immobile Games Ltd
1080568,Namco
1080568,Bandai Namco Entertainment
1080570,averageavacado
1080575,Magic Pixel Games
1080577,Voltage
1080578,MDickie
1080579,Blender Games
1080580,SEEP
1080581,Null Reference Games
1080582,freewato
1080583,nDreams
1080584,Spike ChunSoft
1080586,Binarie
1080586,Monster Paw
1080588,Studio Baikin
1080588,Plug In Digital
1080589,Juvty Worlds
1080590,Failbetter Games
1080592,Frontier Developments
1080596,Konstructors Entertainment
1080597,Konstructors Entertainment
1080598,Take Two Interactive
1080598,Rockstar North
1080599,Sanctum Games Limited
1080600,Tero Lunkka
1080601,TT Games
1080601,WB Games
1080602,TT Games
1080603,Raw Fury
1080603,Noio
1080605,Raw Fury
1080605,Noio
1080608,Z-Software
1080608,Joindots
1080610,Hosted Games
1080612,Paradise Project
1080612,Torai Anguru!
1080616,Coffee Stain Studios
1080617,Ghost Games
1080617,"Electronic Arts, Inc."
1080618,WB Games
1080618,TT Games
1080619,L.O.V.E. Games
1080621,SEEC
1080624,4J Studios
1080625,Squanch Games
1080625,Limited Run
1080626,Angry Mob Games
1080626,Merge Games
1080627,TT Games
1080627,WB Games
1080628,Rockstar North
1080628,Rockstar Games
1080629,Lakento S.L.
1080629,Snatch Game Studios
1080631,Take Two Interactive
1080631,Rockstar North
1080632,TT Games
1080633,PrimeFusion
1080633,ROMhacking.net
1080634,COWCAT
1080636,"Kotobuki Solution Co., Ltd."
1080636,Hit-Point
1080638,"Buff Studio (Story Games, Calm Games)"
1080640,Bluehole Studio
1080640,PUBG Corp
1080641,Papergames
1080641,ELEX Wireless
1080643,Enrique Roman
1080645,Silver Cow Studio
1080650,Playsnak
1080652,Garage Collective
1080653,Miles
1080654,bc likes you
1080654,MAGIC Spell Studios
1080656,Easy Entertainment
1080656,Forty Avenue games
1080657,Correcture Games AB
1080658,My.com
1080660,Ruffian Games
1080663,Nexon
1080663,Tencent Aurora Studios
1080664,Square Enix
1080664,Deck Nine
1080665,bc likes you
1080665,MAGIC Spell Studios
1080666,Jupiter Corporation
1080666,Jupiter Corp.
1080667,Bluehole Studio
1080667,PUBG Corp
1080668,Modus Create
1080670,Headup Games
1080670,ClockStone Studios
1080671,Softstar Entertainment Inc.
1080673,Mwester Studios
1080674,a2z Interactive
1080675,Koei Tecmo
1080675,Gust
1080676,Videojuegos Fermín
1080677,RobTop Games
1080682,Mwester Studios
1080683,For Kids
1080684,Frontwing
1080684,PROTOTYPE
1080685,Tetabester
1080685,GrabTheGames
1080686,Area 34
1080686,Unties
1080687,Master Pose
1080688,West Coast Software
1080688,System 3 Software
1080690,For Kids
1080691,CIRCLE Entertainment
1080693,Koei Tecmo
1080693,Gust
1080694,Bplus Games
1080695,Imagineer
1080696,Mighty Coconut
1080698,For Kids
1080699,Bandai Namco Entertainment Inc.
1080699,Bandai Namco Studios
1080700,Metro Trains Melbourne
1080702,Titans
1080703,Arc System Works
1080704,a2z Interactive
1080705,epiphany games
1080705,Wired Productions
1080706,Otomate
1080706,Aksys Games
1080708,W+K Lodge
1080709,Omega Force
1080709,Bandai Namco Entertainment
1080710,Blue Print
1080711,Jannik Nickel
1080712,Wobbly Tooth
1080713,Wobbly Tooth
1080715,Ripknot Systems
1080716,System 3 Software
1080717,Limited Run Games
1080717,Artdink
1080718,Honeybee
1080719,Konami Amusement
1080720,Ruby Party
1080720,Koei Tecmo
1080721,W+K Lodge
1080723,AiCherry
1080723,AZARASHI SOFTWARE
1080727,Drageus Games
1080727,Qubic Games
1080729,Choice of Games
1080731,Sega Games
1080731,Sonic Team
1080732,pixel.lu
1080732,Sometimes You
1080733,light
1080734,GexagonVR
1080737,Hijong Park
1080737,PsychoFlux Entertainment
1080738,Orange_Juice
1080738,Fruitbat Factory
1080740,Nintendo
1080740,HAMSTER Corporation
1080745,Wangyuan Shengtang
1080745,JoyFun Game
1080746,Subsoap
1080747,Mario Party Legacy
1080747,Spongyoshi
1080749,Laush Studio
1080750,Jia-Ho Jian
1080759,Knights of Bytes
1080759,Protovision
1080760,IZ (BLUE STAR Entertainment)
1080761,Ganbarion
1080762,ErosVR
1080763,Netherware Entertainment
1080764,Riki
1080764,Sansai Books
1080765,Mediascape
1080765,Strawberry Bose
1080766,Novus Res
1080767,toruzz
1080767,ROMhacking.net
1080768,Michael Brough
1080769,Kairosoft
1080771,Delightworks
1080771,Aniplex
1080774,Máté Pribelszky
1080775,Toydea
1080776,Quentin Lengele
1080777,FinalBoss Games
1080778,"HAMSTER, Co."
1080778,Taito
1080779,"Ryu Productions Co., Ltd"
1080780,Bandai Namco Entertainment Inc.
1080783,Luminark
1080789,Snkl Studio
1080790,10950
1080792,Norsfell
1080792,CIRCLE Entertainment
1080793,FourThirtyThree Inc.
1080800,Image & Form
1080801,Mark Wonnacott
1080803,Northwood Studios
1080804,Narko Games
1080810,Macaque
1080811,CHARON
1080813,Mediatech Game Studio
1080815,URSE Games
1080815,Intenium
1080817,Team Shanghai Alice
1080817,Twilight Frontier
1080818,Ebi-Hime
1080819,Lev Gogol
1080820,TPM.CO SOFT WORKS
1080821,yomogi-soft
1080824,LuteGames
1080825,Team Shanghai Alice
1080825,Twilight Frontier
1080826,Ebi-Hime
1080828,Phoenixx Inc.
1080829,"SUNFISH Co., Ltd."
1080829,Twilight Frontier
1080833,URSE Games
1080833,Intenium
1080835,Marutoku Base
1080836,Mediascape
1080836,Tripper Room
1080838,cat
1080839,Daniel Linssen
1080841,Electronic Arts
1080841,Respawn Entertainment
1080842,Bungie
1080842,Activision
1080843,The Pokémon Company
1080844,Pixel Vision 8
1080845,Dovetail Games
1080846,Raw Thrills
1080847,Guts United
1080849,Shuffle iT
1080851,DoVale Games
1080855,Winged Cloud
1080856,Alexey Bokulev
1080856,The Merchant Guild of Rund (Limited)
1080857,Kanatakkun
1080858,1DER Entertainment
1080859,Sharpless512
1080860,dylsdestiny
1080861,Rawple Studio
1080862,The Pokémon Company
1080865,Google
1080866,pacnsacdave
1080867,Voodoo
1080869,Colonel
1080872,Haiku Games
1080874,"MSI Entertainment, Inc."
1080875,Team Play Inc
1080876,Raw Thrills
